GO:0000145	exocyst	A protein complex peripherally associated with the plasma membrane that determines where vesicles dock and fuse. At least eight complex components are conserved between yeast and mammals.
GO:0031431	Dbf4-dependent protein kinase complex	A heterodimeric protein complex required for the activation of DNA replication origins; comprises a catalytic subunit and a regulatory subunit (in Saccharomyces, Cdc7p and Dbf4p, respectively); complexes identified in other species generally contain proteins related to the Saccharomyces proteins.
GO:0031499	TRAMP complex	A multiprotein complex having distributive polyadenylation activity of a variety of RNA substrates including hypomodified and incorrectly folded tRNAs, pre-snRNAs, pre-snoRNAs, incorrectly spliced or processed pre-mRNAs, cryptic unstable transcripts (CUTs), pre-rRNAs and rRNA fragments released as part of rRNA processing. In S. cerevisiae, the complex consists of either Pap2 (also known as Trf4) or Trf5, Air1 or Air2, and Mtr4, and is involved in RNA 3'-end processing and in RNA surveillance and quality control.
GO:0031511	Mis6-Sim4 complex	A protein complex that forms part of the inner centromere, which is involved in the loading of the centromeric histone h3 variant CENP-A onto centromeres and in centromere specific heterochromatin formation. The complex contains about 12 proteins, of which two are known as Mis6 and Sim4 in S. pombe and CENP-I and CENP-H in human.
GO:0031518	CBF3 complex	A multisubunit protein complex that binds to centromeric DNA and initiates kinetochore assembly. In yeast, this complex consists of four subunits, namely Ctf13p, Skp1p, Cep3p and Cbf2p.
GO:0031521	spitzenkorper	Structure within the hyphal tip of filamentous fungi that acts as an organizing center for hyphal tip growth; may function to supply vesicles to the elongating tip and/or to organize cytoskeletal microfilaments.
GO:0031522	cell envelope Sec protein transport complex	A transmembrane protein complex involved in the translocation of proteins across the cytoplasmic membrane. In Gram-negative bacteria, Sec-translocated proteins are subsequently secreted via the type II, IV, or V secretion systems. Sec complex components include SecA, D, E, F, G, Y and YajC.
GO:0031523	Myb complex	A multisubunit complex consisting of Myb and other proteins that regulates site specific DNA replication, gene amplification and transcriptional repression.
GO:0031617	NMS complex	A supercomplex formed by the association of two subcomplexes (known as MIND and Ndc80 in Schizosaccharomyces) with additional proteins at the kinetochores of condensed nuclear chromosomes.
GO:0031680	G-protein beta/gamma-subunit complex	The heterodimer formed by the beta and gamma subunits of a heterotrimeric G protein, which dissociates from the alpha subunit upon guanine nuclotide exchange.
GO:0031838	haptoglobin-hemoglobin complex	A protein complex formed by the stable binding of a haptoglobin to hemoglobin.
GO:0031897	Tic complex	The translocon of the inner envelope of chloroplasts, which facilitates the import of proteins across the chloroplast inner membrane.
GO:0031913	contractile vacuole pore	Stable structure that regulates the flow of liquid between the contractile vacuole and the surrounding medium.
GO:0031931	TORC1 complex	A protein complex that contains at least TOR (target of rapamycin) and Raptor (regulatory-associated protein of TOR), or orthologs of, in complex with other signaling components. Mediates the phosphorylation and activation of S6K. In Saccharomyces, the complex contains Kog1p, Lst8p, Tco89p, and either Tor1p or Tor2p.
GO:0031932	TORC2 complex	A protein complex that contains at least TOR (target of rapamycin) and Rictor (rapamycin-insensitive companion of TOR), or orthologs of, in complex with other signaling components. Mediates the phosphorylation and activation of PKB (also called AKT). In Saccharomyces, the complex contains Avo1p, Avo2p, Tsc11p, Lst8p, Bit61p, Slm1p, Slm2p, and Tor2p.
GO:0031941	filamentous actin	A two-stranded helical polymer of the protein actin.
GO:0031942	i-AAA complex	Protease complex of the mitochondrial inner membrane whose catalytic residues lie on the intermembrane space side of the inner membrane; involved in mitochondrial protein turnover. Contains a subunit belonging to the AAA family of ATP-dependent metalloproteases.
GO:0032039	integrator complex	A protein complex that stably associates with the C-terminus of RNA polymerase II and mediates 3'-end processing of small nuclear RNAs generated by RNA polymerase II.
GO:0032116	SMC loading complex	A protein complex required for the loading of a structural maintenance of chromosome (SMC) complex, such as cohesin, condensin or SMC5/SMC6, onto DNA. Appears to be eukaryotically conserved.
GO:0032299	ribonuclease H2 complex	A protein complex that possesses ribonuclease H activity, in which the catalytic subunit is a member of the RNase H2 (or HII) class. For example, in Saccharomyces the complex contains Rnh201p, Rnh202p and Rnh203p.
GO:0032311	angiogenin-PRI complex	A stable heterodimer of angiogenin and placental ribonuclease inhibitor; interaction between angiogenin and PRI prevents angiogenin binding to its receptor to stimulate angiogenesis.
GO:0032449	CBM complex	A protein complex comprising Carma1, Bcl10 and MALT1; plays a role in signal transduction during NF-kappaB activation.
GO:0032517	SOD1-calcineurin complex	A protein complex formed by the association of superoxide dismutase 1 (SOD1) with calcineurin; complex formation is implicated in activation of calcineurin by SOD1.
GO:0032545	CURI complex	A protein complex that is involved in the transcription of ribosomal genes. In Saccharomyces this complex consists of Ckb2p, Utp22p, Rrp7p and Ifh1p.
GO:0032766	NHE3/E3KARP/ACTN4 complex	A heterotrimeric protein complex formed by the association of NHE3, E3KARP and alpha-actinin upon an increase in calcium ion concentration; found in clusters localized on plasma membrane and in intracellular compartments.
GO:0032797	SMN complex	A protein complex that contains the survival motor neuron (SMN) protein and at least eight additional integral components, including the Gemin2-8 and Unrip proteins; the complex is found in the cytoplasm and in nuclear Gems, and is involved in spliceosomal snRNP assembly in the cytoplasm and in pre-mRNA splicing in the nucleus.
GO:0032807	DNA ligase IV complex	A eukaryotically conserved protein complex that contains DNA ligase IV and is involved in DNA repair by non-homologous end joining; in addition to the ligase, the complex also contains XRCC4 or a homolog, e.g. Saccharomyces Lif1p.
GO:0032865	ERMES complex	A protein complex that links the endoplasmic reticulum with mitochondria and may have a role in promoting exchange of calcium and phospholipids between the two organelles. The complex is also associated with actively replicating mitochondrial DNA nucleoids, and may further coordinate mitochondrial genome replication and membrane growth.
GO:0032936	SREBP-SCAP complex	A protein complex formed by the association of sterol regulatory element binding protein (SREBP) and SREBP-cleavage-activating protein (SCAP) in the ER membrane; in the absence of sterols, the SREBP-SCAP complex is packaged into COPII vesicles and travels to the Golgi apparatus to be processed.
GO:0032937	SREBP-SCAP-Insig complex	A protein complex formed by the association of sterol regulatory element binding protein (SREBP), SREBP-cleavage-activating protein (SCAP), and an Insig protein (Insig-1 or Insig-2) in the ER membrane.
GO:0032969	endosomal scaffold complex	A protein complex that contains MAPKSP1 (MP1, Map2k1ip1) and ROBLD3 (p14, Mapbpip), is anchored to late endosomes, and is involved in selective activation of the ERK1 in ERK/MAPK signaling.
GO:0032996	Bcl3-Bcl10 complex	A protein complex containing Bcl3 and Bcl10, which forms when Akt1 is activated by TNF-alpha to phosphorylate Bcl10; the Bcl3-Bcl10 complex is translocated to the nucleus.
GO:0033186	CAF-1 complex	A conserved heterotrimeric protein complex that promotes histone H3 and H4 deposition onto newly synthesized DNA during replication or DNA repair; specifically facilitates replication-dependent nucleosome assembly with the major histone H3 (H3.1). In many species the CAF-1 subunits are designated p150, p60, and p48.
GO:0033193	Lsd1/2 complex	A nucleosome-binding protein complex that comprises two SWIRM domain histone demethylases and two PHD finger proteins. The complex is involved in transcriptional regulation via heterochromatic silencing and the regulation of chromatin boundary formation, and was first identified in fission yeast.
GO:0033254	vacuolar transporter chaperone complex	A protein complex that contains four related proteins that have been implicated in several membrane-related processes, such as sorting of H+-translocating ATPases, endocytosis, ER-Golgi trafficking, vacuole fusion, vacuolar polyphosphate homeostasis and the microautophagic scission of vesicles into the vacuolar lumen. The complex is enriched at the vacuolar membrane, but also found in other cellular compartments, including the ER and the cell periphery. In Saccharomyces, the subunits are Vtc1p, Vtc2p, Vtc3p and Vtc4p.
GO:0033263	CORVET complex	A multimeric protein complex that acts as an endosomal tethering complex (CORVET = class C core vacuole/endosome tethering) by cooperating with Rab GTPases to capture endosomal vesicles and trap them prior to the action of SNAREs; the complex is involved in endo-lysosomal biogenesis and required for transport between endosome and vacuole. The Saccharomyces cerevisiae complex contains Vps8p, Vps3p, Pep5p, Vps16p, Pep3p, and Vps33p.
GO:0033281	TAT protein transport complex	A complex of three proteins integral to the cytoplasmic membrane of bacteria and membranes of organelles derived from bacteria (chloroplasts and mitochondria) involved in membrane transport of folded proteins.
